uid,caption,image_path
aafc465236184515bceedd779205f2bf,"A polygonal bracelet with alternating red and gray triangular patterns bordered by a beige frame, featuring the text CREATED BY NIKO ARISMA.",data/processed/images/aafc465236184515bceedd779205f2bf.png
005ee892a99b4ae8a26bb1c8123fdd80,Wireframe of a spiral staircase tower.,data/processed/images/005ee892a99b4ae8a26bb1c8123fdd80.png
0b3293889e654904b2ec4313bf8d181d,A red Lego brick.,data/processed/images/0b3293889e654904b2ec4313bf8d181d.png
26f042fcf1594890a529bfb41f0fae0d,A black and white four-door SUV with a spare tire mounted on the rear door and silver alloy wheels.,data/processed/images/26f042fcf1594890a529bfb41f0fae0d.png
bb8aba9fa62d458fbf7a3ddab7033a5b,"A vintage medical or dental lamp with an adjustable arm, mounted on a slanted base.",data/processed/images/bb8aba9fa62d458fbf7a3ddab7033a5b.png
da19e3a3c5894c7caa17866f7bbf2b6c,A cluster of red cherries with green stems scattered against a black background.,data/processed/images/da19e3a3c5894c7caa17866f7bbf2b6c.png
650ef72519f3409989e863df82848b05,"Two connected spherical objects resembling stylized cherries, with smooth, shiny surfaces in varying shades of purple and a small black stem with a single green leaf attached.",data/processed/images/650ef72519f3409989e863df82848b05.png
75f2cf4ee622442ba8b14e833af7f76a,"A person wearing a shirt and floral shorts in a boxing stance, with fists raised and one leg lifted.",data/processed/images/75f2cf4ee622442ba8b14e833af7f76a.png
5d4fcff4f6084e73976cc83066c5e2b9,"An assault rifle with a stock, magazine, and barrel.",data/processed/images/5d4fcff4f6084e73976cc83066c5e2b9.png
5b72590d4f714d2b88839fdc4a0ed565,A green smartphone with a dark screen and a small cutout at the top edge.,data/processed/images/5b72590d4f714d2b88839fdc4a0ed565.png
27c05707817845c0ba3b43890b0c96c2,A knife.,data/processed/images/27c05707817845c0ba3b43890b0c96c2.png
ed6a7f7b03a445a09dab73f6eff9a1bc,"A gray athletic shoe with patterned side panels, a white midsole, a textured outsole, and a lace-up closure.",data/processed/images/ed6a7f7b03a445a09dab73f6eff9a1bc.png
205a75ad0c08403fb0abfdbb1ca2c759,"A geometric abstract sculpture featuring a large circular disc atop an angular, zigzag base with a protruding cylindrical extension.",data/processed/images/205a75ad0c08403fb0abfdbb1ca2c759.png
8afcc803a35b496a8f384e91244648ab,"A detailed and ornate chapel interior featuring painted frescoes, arched ceilings, decorative wall panels, and a checkered floor pattern.",data/processed/images/8afcc803a35b496a8f384e91244648ab.png
2b27a913c6404363865f10cc64b58922,"A complex, irregularly shaped solid with multiple flat faces and angular edges.",data/processed/images/2b27a913c6404363865f10cc64b58922.png
e0f5b039b5364c5c80c4d96317886604,"A two-story residential house with varying roof heights and an adjacent single-story structure, featuring exterior walls with a combination of gray and white finishes.",data/processed/images/e0f5b039b5364c5c80c4d96317886604.png
5ae41654f7db45179844a8631f19f71a,"A geometric solid with 14 faces, including octagonal and pentagonal faces, resembling a truncated shape with a gray surface and multiple edges.",data/processed/images/5ae41654f7db45179844a8631f19f71a.png
19c24b7adc784f0ea668109f9560ad20,"A rectangular shoulder bag with a white body, printed details, and an adjustable black strap.",data/processed/images/19c24b7adc784f0ea668109f9560ad20.png
b415f340a8d8496087f8da321af457fe,"A modern single-story house with a dark, multi-faceted roof, large windows, wooden exterior walls, and a chimney.",data/processed/images/b415f340a8d8496087f8da321af457fe.png
73709d068081444bae57eab6ddfa0ca3,"A single-story house with gray brick walls, a bright blue pitched roof, and a red brick chimney.",data/processed/images/73709d068081444bae57eab6ddfa0ca3.png
05fe96ef7fca472ba0bf753686216002,Abstract silver humanoid figure with red-orange glowing cracks throughout its body.,data/processed/images/05fe96ef7fca472ba0bf753686216002.png
a5570560f1274036bf68181ab79ae055,"The face is stylized and segmented, with prominent eyebrows, eyes, a nose, a mustache, and a mouth, all arranged with visible gaps between the facial features.",data/processed/images/a5570560f1274036bf68181ab79ae055.png
d4297e95f34544c4801dee31afdb2ea2,"A simple dome-shaped green tent with a brown base and visible seams, slightly weathered with some dirt and debris near the bottom edge.",data/processed/images/d4297e95f34544c4801dee31afdb2ea2.png
ef71758fd9774c16ab2efb7281e53843,A turntable with a vinyl record on it.,data/processed/images/ef71758fd9774c16ab2efb7281e53843.png
61dd8add23b54ea0b15ad42ea2f3028c,"A round table with three sturdy legs supports various objects, including two lit candles, a green onion-shaped container with a ring, a green hourglass, a conical structure with an opening, and a small boat beside some books.",data/processed/images/61dd8add23b54ea0b15ad42ea2f3028c.png
8ab369dfa703474185980ce1937b2837,Sphere covered in various cell phones.,data/processed/images/8ab369dfa703474185980ce1937b2837.png
0e5b15aa849b4a819c53f8384230fcd4,"A hand axe with a wooden handle wrapped in blue fabric, a metal blade attached to a metal head, and secured with a wooden wedge.",data/processed/images/0e5b15aa849b4a819c53f8384230fcd4.png
f5eae700d5a24dc1ae7cecf957ce52f5,"A modern, minimalist building with a flat roof, large windows, and clean, geometric lines.",data/processed/images/f5eae700d5a24dc1ae7cecf957ce52f5.png
5a3265105d0a424396b33ede421ffb0d,"A beige plastic part with holes, resembling a small metal object.",data/processed/images/5a3265105d0a424396b33ede421ffb0d.png
4858943cdea14fee84fcf9a85b306e55,"A yellow, irregularly shaped polygon with multiple concave and convex edges.",data/processed/images/4858943cdea14fee84fcf9a85b306e55.png
83eff5ee5f2e4190a007a5976b505c96,"A stylized cooked ham with a bone on a plate, garnished with green leaves and accompanied by a slice of ham.",data/processed/images/83eff5ee5f2e4190a007a5976b505c96.png
b94c46513b934069882487138ba223df,A small yellow plastic bowl and a yellow container with a lid.,data/processed/images/b94c46513b934069882487138ba223df.png
ea51017f9dcc47498572ba70d15e3423,"A stylized character with a round head featuring an expressive face, a rectangular body, cylindrical legs, and large gloved hands, one holding a microphone.",data/processed/images/ea51017f9dcc47498572ba70d15e3423.png
e8481e5748814d4fbd26efb66bb9a601,Corner scene formed by two walls displaying cartoonish skull graffiti and street elements like a lamppost and railing.,data/processed/images/e8481e5748814d4fbd26efb66bb9a601.png
ee22723057ee4fa7840c6be9c955cbbf,A white man wearing a hat with his arms outstretched.,data/processed/images/ee22723057ee4fa7840c6be9c955cbbf.png
f708d5a3f307414bac18ce7960e99a08,"A dense, irregularly shaped mass consisting of compacted multicolored fragmented materials, resembling compressed mixed debris or recycled waste.",data/processed/images/f708d5a3f307414bac18ce7960e99a08.png
bb0c2e8a2103448ba4956bcc35f69431,"A decorative scepter with a layered orange top featuring floating triangular shapes, a blue and gold circular middle section, and a detailed handle wrapped in red and gold.",data/processed/images/bb0c2e8a2103448ba4956bcc35f69431.png
8f3247855cbb40f9983b868e3f688d31,"A modern two-story building with a flat roof, multiple large windows, balconies, and an adjacent rectangular structure.",data/processed/images/8f3247855cbb40f9983b868e3f688d31.png
3afb4a064b3c4a189f71550db72f861f,A rectangular structure with a blue pitched roof and an internal framework of triangular supports beneath.,data/processed/images/3afb4a064b3c4a189f71550db72f861f.png
a7e5e9e9e36b497fb86530aa33b4a68a,"A stylized katana sword with a curved, patterned blade, a detailed guard shaped like claws, a black and gold wrapped handle, and a blue scabbard.",data/processed/images/a7e5e9e9e36b497fb86530aa33b4a68a.png
59f29aae0a66489d8b4790cdca9157a3,"Abstract white sculpture with an elongated body and multiple branching structures, reminiscent of organic coral or root systems, displayed against a uniform background.",data/processed/images/59f29aae0a66489d8b4790cdca9157a3.png
1a70adcff9954eb39366c6bb694ccb82,A gun with an orange and black camouflage pattern.,data/processed/images/1a70adcff9954eb39366c6bb694ccb82.png
46cddac0154c4caa94f4b63f6ffa51d9,"A stylized monkey figure wearing a red vest and striped pants, holding a bell and a small hammer, with detailed hands and feet.",data/processed/images/46cddac0154c4caa94f4b63f6ffa51d9.png
7a31ef7f1fe74596bcb87047d84ca89c,A complex architectural structure featuring multiple interconnected rectangular and angular sections with a partially enclosed area.,data/processed/images/7a31ef7f1fe74596bcb87047d84ca89c.png
c9821056d5e5429f92982bbaf9b7f67b,"A rectangular brick building with a gabled roof structure featuring a blue roofing tarp, exposed wooden trusses, and two chimneys.",data/processed/images/c9821056d5e5429f92982bbaf9b7f67b.png
ee37bd783da64cf9a4c341e377c3e7b9,A geometric abstract structure composed of interconnected rectangular prisms with multiple vertical supports arranged in a square-like formation.,data/processed/images/ee37bd783da64cf9a4c341e377c3e7b9.png
a7db87c7636d43b99b3855165ba3a330,"A small green planet with a person, chair, flower, and pitcher on its surface, surrounded by four differently colored smaller spheres, one of which has a lamppost and a matchstick figure standing on it.",data/processed/images/a7db87c7636d43b99b3855165ba3a330.png
c1a35539e51c4d1ab3e10cfe9a7b2b6a,A white house with a roof and roof trusses.,data/processed/images/c1a35539e51c4d1ab3e10cfe9a7b2b6a.png
2061fc3223db4acbafb03cabcd2cfaae,"A street scene section featuring a worn brick wall with an air conditioning unit and white piping, adjacent to a sidewalk and asphalt road with double yellow lines and a manhole cover.",data/processed/images/2061fc3223db4acbafb03cabcd2cfaae.png
d9b1d5c1d537471db48ca94b97648dc1,White skull,data/processed/images/d9b1d5c1d537471db48ca94b97648dc1.png
6aa5450ed6b341a0b66703c1660e3b59,"A white spherical robot with a blue circular panel, mechanical arms, and black details.",data/processed/images/6aa5450ed6b341a0b66703c1660e3b59.png
6454b9a03c064b5eb395a09d447a75cf,"A construction worker wearing a safety vest, helmet, and boots, posed in a kneeling and crouching position with hands near the helmet.",data/processed/images/6454b9a03c064b5eb395a09d447a75cf.png
17641f7009224fbb9be6ac8003ffd3d2,A pixelated cube with light green and gray vertical stripes and a glowing light green bottom face.,data/processed/images/17641f7009224fbb9be6ac8003ffd3d2.png
2d02192c6be8434f9bb74de4e8a67ca4,A blue portable cooler box with a hinged lid and a latch on the front.,data/processed/images/2d02192c6be8434f9bb74de4e8a67ca4.png
b52c48edcdd5458c97de1d0852fc8ac5,"A small open-air kiosk with a slanted roof, supported by red and white poles, featuring a counter, a signboard with the text ""la dodo lé la!"", and a person figure inside.",data/processed/images/b52c48edcdd5458c97de1d0852fc8ac5.png
5d9c1f41b21f482e8e9050c6801bfc20,"A collection of medieval- or fantasy-themed objects, including a chandelier, a weapon rack, a bow, barrels, rocks, a lit candle, a scroll or parchment, and various small containers or objects.",data/processed/images/5d9c1f41b21f482e8e9050c6801bfc20.png
49bc1cf8f3674f2ca1fd478b35badc3e,"A dark, irregularly shaped object with a concave, lobed structure resembling a piece of natural mineral or organic material.",data/processed/images/49bc1cf8f3674f2ca1fd478b35badc3e.png
6118cb1a533d48b39501abd33de76ce4,A rusted train-like machine with moss and green stains.,data/processed/images/6118cb1a533d48b39501abd33de76ce4.png
5124afaacb724de0ad9f0704ec729ed6,Rectangular panel array with a repeating horizontal line pattern and peripheral structural supports.,data/processed/images/5124afaacb724de0ad9f0704ec729ed6.png
334d259ffcd84a59ba6596bc78ec56bb,A pixelated Minecraft dog that resembles a wolf.,data/processed/images/334d259ffcd84a59ba6596bc78ec56bb.png
20c37270ae314ee9af0f573f93b67a2b,A bunk bed with a ladder.,data/processed/images/20c37270ae314ee9af0f573f93b67a2b.png
7f525c0b99014e17981c744815388952,A rectangular brick building with a pitched blue roof and wooden support beams along the eaves.,data/processed/images/7f525c0b99014e17981c744815388952.png
599521760e8646cc93585eb501f9ec5e,"An asymmetrical object with curved and angular surfaces, featuring a distinctive notch on one side.",data/processed/images/599521760e8646cc93585eb501f9ec5e.png
20d4386b22d44ade878e5551c55d8565,A mechanical valve assembly with a large cylindrical white container mounted on a gray base features two extended metal rods with hooks at the ends and a vertical red pipe attached to the side.,data/processed/images/20d4386b22d44ade878e5551c55d8565.png
ba9910784fbe4fadb1f7cc95b642b5fe,"A three-level rectangular framework structure with open sides and staircases connecting the levels, supported by a grid of beams and columns.",data/processed/images/ba9910784fbe4fadb1f7cc95b642b5fe.png
2f04b964941b43028079cab6b703b0f5,Cartoon black cat with yellow eyes.,data/processed/images/2f04b964941b43028079cab6b703b0f5.png
989d70a451e2430790775251d65588dc,A pink sphere with white speckles and dots.,data/processed/images/989d70a451e2430790775251d65588dc.png
8b0513e4b393460b9a08c15367d76f64,"Japanese-style teahouse with a tatami room, tatami bed, and wooden-framed ceiling light.",data/processed/images/8b0513e4b393460b9a08c15367d76f64.png
a232601e3a1e46c1be757d0b4222eb0f,"A vertical rectangular structure with two white horizontal platforms extending from either side, set on a wooden base.",data/processed/images/a232601e3a1e46c1be757d0b4222eb0f.png
0f28b37837004b41b6e55573e5bdc813,A flat circular object with a gold base and white rectangular segments radiating outward from the center hole.,data/processed/images/0f28b37837004b41b6e55573e5bdc813.png
d11a5c0c4e8c41ba8a28d4cbc21611c0,A small house with a roof structure.,data/processed/images/d11a5c0c4e8c41ba8a28d4cbc21611c0.png
f69ef12bb68b4fa382f5680fe039656f,A black top hat with a purple ribbon band.,data/processed/images/f69ef12bb68b4fa382f5680fe039656f.png
